height, expanded nodes, train_precision, test_precision
7,140,0.994661921708185,0.7803030303030303
7,151,1.0,0.7573529411764706
7,138,0.9982332155477032,0.7443609022556391
7,131,1.0,0.7421875
7,131,0.9964349376114082,0.7461538461538462
7,137,0.9964349376114082,0.7647058823529411
7,136,0.9964028776978417,0.7669172932330827
7,139,0.9982142857142857,0.7925925925925926
7,141,1.0,0.8175182481751825
7,130,0.9981981981981982,0.7967479674796748
7,140,0.9946714031971581,0.7416666666666667
7,134,0.9945945945945946,0.7837837837837838
7,136,0.998220640569395,0.7714285714285715
7,140,1.0,0.8260869565217391
7,133,0.9947460595446584,0.7021276595744681
7,144,0.996309963099631,0.8629032258064516
7,136,0.9982486865148862,0.7153284671532847
7,136,0.9946236559139785,0.803030303030303
7,138,1.0,0.7664233576642335
7,143,0.989247311827957,0.7925925925925926
7,127,1.0,0.8153846153846154
7,144,1.0,0.7933884297520661
7,144,1.0,0.7571428571428571
7,141,1.0,0.7552447552447552
7,134,0.9964476021314387,0.7709923664122137
7,141,0.9946524064171123,0.782608695652174
7,135,1.0,0.753731343283582
7,142,0.9981818181818182,0.8405797101449275
7,130,0.9716814159292035,0.8125
7,138,0.9964476021314387,0.7591240875912408
7,138,0.9964093357271095,0.7708333333333334
7,137,1.0,0.7913669064748201
7,148,1.0,0.7985611510791367
7,132,0.9982425307557118,0.7480314960629921
7,132,1.0,0.7099236641221374
7,137,0.9982332155477032,0.7253521126760564
7,143,0.9981949458483754,0.8156028368794326
7,134,0.9963898916967509,0.7532467532467533
7,142,0.9963963963963964,0.8307692307692308
7,138,0.9982078853046595,0.7651515151515151
7,133,1.0,0.7676056338028169
7,136,1.0,0.781021897810219
7,135,1.0,0.781021897810219
7,137,0.9963768115942029,0.816
7,141,1.0,0.7746478873239436
7,131,1.0,0.7753623188405797
7,146,0.9964539007092199,0.7835820895522388
7,139,1.0,0.8015267175572519
7,133,0.9982394366197183,0.7086614173228346
7,141,1.0,0.7461538461538462
7,136,1.0,0.7265625
7,140,1.0,0.7109375
7,144,0.9963963963963964,0.8333333333333334
7,131,0.9982014388489209,0.7894736842105263
7,127,1.0,0.7651515151515151
7,138,0.9981949458483754,0.8484848484848485
7,132,0.9946428571428572,0.7619047619047619
7,135,1.0,0.7751937984496124
7,131,0.992818671454219,0.7808219178082192
7,137,0.99644128113879,0.7605633802816901
7,131,0.9964601769911504,0.7448275862068966
7,139,1.0,0.8253968253968254
7,139,1.0,0.7692307692307693
7,144,0.9982363315696648,0.7375886524822695
7,149,1.0,0.8571428571428571
7,145,0.99822695035461,0.7642857142857142
7,133,0.9911504424778761,0.7536231884057971
7,139,0.9964285714285714,0.7674418604651163
7,142,1.0,0.8046875
7,140,1.0,0.7985074626865671
7,132,1.0,0.7535211267605634
7,142,1.0,0.78125
7,128,0.9947460595446584,0.7007299270072993
7,138,1.0,0.746268656716418
7,139,0.9928698752228164,0.7573529411764706
7,137,1.0,0.8518518518518519
7,128,1.0,0.7761194029850746
7,141,1.0,0.7894736842105263
7,142,1.0,0.7851851851851852
7,137,0.9982046678635548,0.8153846153846154
7,139,0.9964221824686941,0.7716535433070866
7,147,0.9946524064171123,0.7785234899328859
7,134,1.0,0.7664233576642335
7,136,0.9946714031971581,0.7730496453900709
7,137,1.0,0.7426470588235294
7,133,1.0,0.751937984496124
7,137,0.9982394366197183,0.7266187050359713
7,130,0.9929203539823008,0.8110236220472441
7,142,1.0,0.7669172932330827
7,119,0.9963235294117647,0.816793893129771
7,140,1.0,0.8120300751879699
7,137,1.0,0.7954545454545454
7,144,0.996415770609319,0.8181818181818182
7,135,1.0,0.7762237762237763
7,135,0.9982174688057041,0.7669172932330827
7,137,1.0,0.7664233576642335
7,135,1.0,0.808
7,137,0.9963963963963964,0.7969924812030075
7,138,1.0,0.7669172932330827
7,138,1.0,0.8153846153846154
7,137,0.9982363315696648,0.7323943661971831
7,135,1.0,0.7313432835820896
7,134,0.9981718464351006,0.795774647887324
7,145,0.9928825622775801,0.7887323943661971
7,143,1.0,0.7659574468085106
7,138,0.9927927927927928,0.8088235294117647
7,140,0.9965034965034965,0.6911764705882353
7,129,0.9982238010657194,0.7794117647058824
7,142,1.0,0.7730496453900709
7,136,0.9911504424778761,0.7318840579710145
7,123,0.9875222816399287,0.7761194029850746
7,128,0.9982300884955753,0.7697841726618705
7,146,1.0,0.7894736842105263
7,138,1.0,0.7933884297520661
7,138,0.9982238010657194,0.7593984962406015
7,144,1.0,0.7943262411347518
7,134,1.0,0.7482014388489209
7,130,0.998220640569395,0.7552447552447552
7,137,1.0,0.7651515151515151
7,134,1.0,0.7950819672131147
7,145,0.9981751824817519,0.8444444444444444
7,135,1.0,0.7123287671232876
7,142,1.0,0.752
7,136,0.9928571428571429,0.803030303030303
7,142,0.9982300884955753,0.7596899224806202
7,135,1.0,0.7222222222222222
7,141,1.0,0.8
7,140,1.0,0.756578947368421
7,128,1.0,0.68
7,140,0.9982078853046595,0.7635135135135135
7,130,1.0,0.7304964539007093
7,138,0.9981949458483754,0.8111888111888111
7,134,0.998220640569395,0.7553956834532374
7,128,1.0,0.7746478873239436
7,145,0.9981949458483754,0.8296296296296296
7,137,0.99822695035461,0.7432432432432432
7,132,1.0,0.7338129496402878
7,139,0.9876760563380281,0.8013698630136986
7,149,1.0,0.8046875
7,137,0.9982014388489209,0.7692307692307693
7,140,1.0,0.7984496124031008
7,143,1.0,0.7985074626865671
7,130,0.9982332155477032,0.7479674796747967
7,139,1.0,0.782608695652174
7,133,0.9982174688057041,0.7467532467532467
7,137,1.0,0.7913669064748201
7,142,0.998220640569395,0.8
7,122,1.0,0.7164179104477612
7,136,1.0,0.7380952380952381
7,146,1.0,0.7941176470588235
7,138,1.0,0.7666666666666667
7,139,0.9946902654867257,0.746268656716418
7,138,1.0,0.7816901408450704
7,137,0.9982332155477032,0.7540983606557377
7,136,1.0,0.8260869565217391
7,131,0.9945750452079566,0.7832167832167832
7,134,0.9947183098591549,0.7785714285714286
7,147,1.0,0.7862595419847328
7,137,0.9964285714285714,0.7898550724637681
7,143,0.9981785063752276,0.8529411764705882
7,137,0.9963369963369964,0.8137931034482758
7,147,1.0,0.8248175182481752
7,136,1.0,0.7692307692307693
7,138,1.0,0.7785714285714286
7,131,0.9964601769911504,0.7761194029850746
7,139,1.0,0.7785714285714286
7,148,0.9982014388489209,0.7969924812030075
7,133,1.0,0.7622377622377622
7,143,1.0,0.7734375
7,138,0.9981818181818182,0.8484848484848485
7,138,1.0,0.75
7,135,0.998220640569395,0.7692307692307693
7,137,1.0,0.7412587412587412
7,135,0.9981851179673321,0.8181818181818182
7,129,0.9877408056042032,0.7615384615384615
7,129,1.0,0.7727272727272727
7,133,1.0,0.78125
7,134,1.0,0.7751937984496124
7,132,0.9964221824686941,0.7692307692307693
7,136,0.9982078853046595,0.8014705882352942
7,141,0.9964028776978417,0.8285714285714286
7,142,1.0,0.792
7,134,1.0,0.8095238095238095
7,141,0.998220640569395,0.7481481481481481
8,148,0.9982425307557118,0.7424242424242424
8,140,0.998211091234347,0.8120300751879699
8,146,1.0,0.7910447761194029
8,145,1.0,0.7708333333333334
8,136,1.0,0.7894736842105263
8,141,1.0,0.7567567567567568
8,130,1.0,0.7478991596638656
8,136,1.0,0.762589928057554
8,142,1.0,0.7819548872180451
8,138,1.0,0.7333333333333333
8,133,1.0,0.8085106382978723
8,141,1.0,0.76
8,138,1.0,0.751937984496124
8,142,1.0,0.8110236220472441
8,142,1.0,0.7898550724637681
8,132,1.0,0.7352941176470589
8,143,1.0,0.7862068965517242
8,128,0.994535519125683,0.7986111111111112
8,144,1.0,0.8206896551724138
8,134,1.0,0.7557251908396947
8,147,1.0,0.8169014084507042
8,143,1.0,0.8307692307692308
8,141,1.0,0.7703703703703704
8,131,0.99822695035461,0.7092198581560284
8,143,1.0,0.7862595419847328
8,144,1.0,0.7762237762237763
8,140,1.0,0.7872340425531915
8,140,0.9982078853046595,0.7611940298507462
8,142,1.0,0.8309859154929577
8,136,0.9982046678635548,0.7913669064748201
8,134,1.0,0.7647058823529411
8,142,1.0,0.768
8,135,1.0,0.7785234899328859
8,139,1.0,0.7664233576642335
8,136,1.0,0.75177304964539
8,137,1.0,0.7971014492753623
8,140,1.0,0.7518796992481203
8,137,1.0,0.7906976744186046
8,143,0.9982300884955753,0.781021897810219
8,148,1.0,0.8074074074074075
8,147,0.9982578397212544,0.732824427480916
8,137,1.0,0.7703703703703704
8,137,0.9982174688057041,0.7391304347826086
8,141,0.9981851179673321,0.8217054263565892
8,141,1.0,0.7724137931034483
8,149,1.0,0.8181818181818182
8,130,1.0,0.7152777777777778
8,137,1.0,0.776
8,144,1.0,0.8062015503875969
8,143,1.0,0.7291666666666666
8,128,1.0,0.7318840579710145
8,151,1.0,0.7841726618705036
8,134,1.0,0.7777777777777778
8,131,0.9982363315696648,0.7313432835820896
8,138,1.0,0.8108108108108109
8,140,1.0,0.7894736842105263
8,148,1.0,0.7878787878787878
8,139,1.0,0.7734375
8,144,1.0,0.784
8,139,1.0,0.7605633802816901
8,144,1.0,0.7619047619047619
8,144,1.0,0.8296296296296296
8,145,1.0,0.7867647058823529
8,138,1.0,0.7266187050359713
8,141,1.0,0.8
8,140,1.0,0.7388059701492538
8,149,1.0,0.8536585365853658
8,132,1.0,0.7279411764705882
8,138,1.0,0.7733333333333333
8,137,1.0,0.7720588235294118
8,139,1.0,0.6911764705882353
8,132,1.0,0.8014184397163121
8,146,1.0,0.7846153846153846
8,143,1.0,0.7720588235294118
8,144,1.0,0.8206896551724138
8,139,1.0,0.8125
8,141,1.0,0.7605633802816901
8,144,1.0,0.8439716312056738
8,139,1.0,0.7676056338028169
8,143,1.0,0.7984496124031008
8,142,1.0,0.7638888888888888
8,138,1.0,0.7819548872180451
8,140,0.9964664310954063,0.7586206896551724
8,138,1.0,0.6896551724137931
8,137,0.9982394366197183,0.7412587412587412
8,138,1.0,0.7857142857142857
8,135,1.0,0.7777777777777778
8,144,1.0,0.7368421052631579
8,136,1.0,0.7938931297709924
8,133,1.0,0.8062015503875969
8,135,1.0,0.7801418439716312
8,141,0.9982046678635548,0.8161764705882353
8,135,1.0,0.734375
8,146,1.0,0.7985611510791367
8,140,1.0,0.7985074626865671
8,143,1.0,0.7709923664122137
8,151,0.998220640569395,0.813953488372093
8,145,1.0,0.7967479674796748
8,130,1.0,0.7421875
8,146,1.0,0.8041958041958042
8,140,1.0,0.7928571428571428
8,131,1.0,0.7013888888888888
8,135,1.0,0.717391304347826
8,143,0.9981949458483754,0.7846153846153846
8,141,0.9963963963963964,0.7913669064748201
8,137,0.9982517482517482,0.7380952380952381
8,125,0.9946902654867257,0.7518248175182481
8,141,1.0,0.8153846153846154
8,137,1.0,0.7481481481481481
8,139,1.0,0.7674418604651163
8,134,1.0,0.819672131147541
8,145,0.99822695035461,0.7464788732394366
8,131,1.0,0.7133333333333334
8,142,1.0,0.823076923076923
8,133,1.0,0.7518248175182481
8,144,1.0,0.84
8,146,1.0,0.7708333333333334
8,139,0.9964349376114082,0.7666666666666667
8,145,1.0,0.7846153846153846
8,138,1.0,0.7866666666666666
8,137,1.0,0.8016528925619835
8,145,1.0,0.8372093023255814
8,137,1.0,0.78
8,143,1.0,0.835820895522388
8,136,1.0,0.697841726618705
8,147,1.0,0.8071428571428572
8,126,1.0,0.7611940298507462
8,142,1.0,0.7941176470588235
8,139,1.0,0.8076923076923077
8,138,1.0,0.7379310344827587
8,137,0.9982078853046595,0.7549668874172185
8,139,1.0,0.7925925925925926
8,147,1.0,0.7928571428571428
8,152,1.0,0.8175182481751825
8,145,0.9982078853046595,0.8357142857142857
8,137,1.0,0.825
8,148,1.0,0.8153846153846154
8,144,1.0,0.835820895522388
8,139,1.0,0.7122302158273381
8,135,1.0,0.7428571428571429
8,132,1.0,0.7841726618705036
8,137,1.0,0.7857142857142857
8,131,1.0,0.7857142857142857
8,142,0.9982238010657194,0.7361111111111112
8,138,0.9982046678635548,0.7741935483870968
8,138,1.0,0.7898550724637681
8,139,1.0,0.8270676691729323
8,141,1.0,0.7851851851851852
8,143,1.0,0.8518518518518519
8,136,1.0,0.7246376811594203
8,134,0.9982238010657194,0.7737226277372263
8,138,1.0,0.7816901408450704
8,143,1.0,0.7794117647058824
8,132,1.0,0.753731343283582
8,140,1.0,0.7737226277372263
8,136,1.0,0.7647058823529411
8,140,0.9981981981981982,0.7874015748031497
8,136,1.0,0.7058823529411765
8,136,1.0,0.762589928057554
8,142,1.0,0.7428571428571429
8,139,0.9982142857142857,0.8027210884353742
8,138,1.0,0.717391304347826
8,140,1.0,0.8015873015873016
8,139,1.0,0.7517241379310344
8,132,1.0,0.7635135135135135
8,139,1.0,0.6558441558441559
8,137,1.0,0.7651006711409396
8,137,1.0,0.7676056338028169
8,135,1.0,0.7226277372262774
8,141,1.0,0.8148148148148148
8,143,1.0,0.8181818181818182
8,131,1.0,0.7482517482517482
8,139,1.0,0.7985611510791367
8,145,1.0,0.7518248175182481
8,136,1.0,0.7985074626865671
8,140,1.0,0.7898550724637681
8,146,1.0,0.7984496124031008
8,139,1.0,0.7727272727272727
8,152,1.0,0.7755102040816326
8,138,1.0,0.7647058823529411
8,147,1.0,0.7777777777777778
8,133,1.0,0.7633587786259542
8,142,0.9982363315696648,0.7279411764705882
8,143,1.0,0.7185185185185186
8,138,1.0,0.824
8,141,1.0,0.7557251908396947
8,135,1.0,0.8085106382978723
8,133,1.0,0.7480314960629921
8,131,1.0,0.7835820895522388
8,139,1.0,0.7730496453900709
8,143,0.9982014388489209,0.7851851851851852
8,147,1.0,0.7816901408450704
8,138,1.0,0.7983870967741935
8,144,0.9929078014184397,0.8074074074074075
8,143,1.0,0.8085106382978723
8,138,1.0,0.7246376811594203
8,145,1.0,0.7388059701492538
8,146,1.0,0.8115942028985508
8,146,1.0,0.7481481481481481
8,143,1.0,0.7985074626865671
9,132,1.0,0.7364864864864865
9,139,1.0,0.8278688524590164
9,141,0.9982425307557118,0.7338129496402878
9,141,1.0,0.8106060606060606
9,138,1.0,0.744
9,132,1.0,0.7862595419847328
9,140,1.0,0.723404255319149
9,138,1.0,0.7637795275590551
9,140,1.0,0.7686567164179104
9,145,1.0,0.75
9,139,1.0,0.7686567164179104
9,138,1.0,0.7361111111111112
9,127,1.0,0.7633587786259542
9,135,1.0,0.7099236641221374
9,130,1.0,0.8129496402877698
9,133,1.0,0.8296296296296296
9,141,1.0,0.7111111111111111
9,144,1.0,0.8206896551724138
9,146,1.0,0.8062015503875969
9,137,1.0,0.7708333333333334
9,136,1.0,0.803030303030303
9,144,1.0,0.7375886524822695
9,144,1.0,0.7285714285714285
9,139,1.0,0.7446808510638298
9,142,1.0,0.7898550724637681
9,132,1.0,0.8106060606060606
9,137,1.0,0.8394160583941606
9,133,1.0,0.75177304964539
9,147,1.0,0.8257575757575758
9,145,1.0,0.7857142857142857
9,147,1.0,0.7769784172661871
9,141,0.9982014388489209,0.8068965517241379
9,145,1.0,0.7615384615384615
9,134,1.0,0.7536231884057971
9,142,1.0,0.7887323943661971
9,138,1.0,0.8203125
9,140,1.0,0.7428571428571429
9,138,1.0,0.7445255474452555
9,132,1.0,0.7414965986394558
9,151,1.0,0.7954545454545454
9,143,1.0,0.7536231884057971
9,143,1.0,0.738562091503268
9,141,1.0,0.7573529411764706
9,139,1.0,0.7867647058823529
9,139,1.0,0.8
9,134,1.0,0.734375
9,143,1.0,0.8203125
9,134,1.0,0.837037037037037
9,150,1.0,0.7761194029850746
9,146,1.0,0.7972027972027972
9,150,1.0,0.8027210884353742
9,146,1.0,0.7692307692307693
9,133,1.0,0.7971014492753623
9,134,1.0,0.8091603053435115
9,130,1.0,0.7916666666666666
9,140,1.0,0.7538461538461538
9,137,1.0,0.7697841726618705
9,144,1.0,0.7307692307692307
9,142,1.0,0.7941176470588235
9,143,1.0,0.7573529411764706
9,144,1.0,0.781021897810219
9,130,1.0,0.7518248175182481
9,143,1.0,0.7803030303030303
9,143,1.0,0.7538461538461538
9,140,1.0,0.7724137931034483
9,143,1.0,0.7883211678832117
9,145,1.0,0.8409090909090909
9,148,1.0,0.7943262411347518
9,149,1.0,0.7832167832167832
9,137,1.0,0.7969924812030075
9,143,1.0,0.7986111111111112
9,140,1.0,0.8503937007874016
9,139,1.0,0.7697841726618705
9,141,1.0,0.7588652482269503
9,145,1.0,0.8208955223880597
9,123,1.0,0.717741935483871
9,137,1.0,0.8153846153846154
9,145,1.0,0.8181818181818182
9,139,1.0,0.7671232876712328
9,141,1.0,0.7709923664122137
9,141,1.0,0.782608695652174
9,142,1.0,0.7348484848484849
9,138,1.0,0.6912751677852349
9,145,1.0,0.7857142857142857
9,150,1.0,0.803030303030303
9,129,1.0,0.7986111111111112
9,144,1.0,0.7593984962406015
9,137,1.0,0.8102189781021898
9,144,1.0,0.7708333333333334
9,141,1.0,0.8260869565217391
9,137,1.0,0.7605633802816901
9,136,1.0,0.762589928057554
9,137,1.0,0.7619047619047619
9,144,1.0,0.7536231884057971
9,133,1.0,0.7659574468085106
9,137,1.0,0.7421875
9,142,1.0,0.7878787878787878
9,147,0.9982046678635548,0.8043478260869565
9,146,1.0,0.7971014492753623
9,143,1.0,0.751937984496124
9,141,1.0,0.7278911564625851
9,140,1.0,0.816793893129771
9,141,1.0,0.7862068965517242
9,143,1.0,0.7635135135135135
9,140,1.0,0.7902097902097902
9,136,1.0,0.8153846153846154
9,132,1.0,0.7205882352941176
9,141,1.0,0.7346938775510204
9,141,1.0,0.7465753424657534
9,135,1.0,0.725
9,144,1.0,0.823943661971831
9,138,1.0,0.8129496402877698
9,140,1.0,0.7952755905511811
9,140,1.0,0.6928571428571428
9,138,1.0,0.8074074074074075
9,143,1.0,0.7947019867549668
9,136,1.0,0.8248175182481752
9,131,1.0,0.706766917293233
9,135,1.0,0.7733333333333333
9,142,1.0,0.7727272727272727
9,143,1.0,0.7518248175182481
9,137,1.0,0.7605633802816901
9,138,1.0,0.828125
9,142,0.9982078853046595,0.7846153846153846
9,145,1.0,0.8166666666666667
9,140,1.0,0.7816901408450704
9,144,1.0,0.7786259541984732
9,140,1.0,0.7441860465116279
9,139,1.0,0.7894736842105263
9,144,1.0,0.795774647887324
9,139,1.0,0.7465753424657534
9,145,1.0,0.8137931034482758
9,135,1.0,0.7867647058823529
9,145,1.0,0.8285714285714286
9,135,1.0,0.7310344827586207
9,139,1.0,0.8055555555555556
9,134,1.0,0.7391304347826086
9,142,1.0,0.782608695652174
9,141,1.0,0.7346938775510204
9,140,1.0,0.7352941176470589
9,139,1.0,0.8235294117647058
9,140,1.0,0.7841726618705036
9,139,1.0,0.8188976377952756
9,130,1.0,0.7518796992481203
9,142,1.0,0.7671232876712328
9,138,1.0,0.75177304964539
9,138,1.0,0.7482517482517482
9,139,1.0,0.7724137931034483
9,148,1.0,0.7751937984496124
9,137,1.0,0.7605633802816901
9,140,1.0,0.8130081300813008
9,138,1.0,0.8115942028985508
9,136,1.0,0.7482014388489209
9,141,1.0,0.7573529411764706
9,142,1.0,0.8270676691729323
9,130,1.0,0.7553956834532374
9,134,1.0,0.7761194029850746
9,145,1.0,0.8
9,147,1.0,0.7401574803149606
9,147,1.0,0.7430555555555556
9,139,1.0,0.7727272727272727
9,139,1.0,0.7936507936507936
9,139,1.0,0.7753623188405797
9,140,0.998211091234347,0.7318840579710145
9,146,1.0,0.8226950354609929
9,127,1.0,0.7580645161290323
9,136,1.0,0.7014925373134329
9,136,1.0,0.7967479674796748
9,124,1.0,0.7608695652173914
9,127,1.0,0.7
9,134,1.0,0.751937984496124
9,148,1.0,0.8043478260869565
9,136,1.0,0.7761194029850746
9,143,1.0,0.762962962962963
9,131,1.0,0.7124183006535948
9,132,1.0,0.7571428571428571
9,149,1.0,0.8116883116883117
9,139,1.0,0.8085106382978723
9,141,1.0,0.7364864864864865
9,145,1.0,0.7686567164179104
9,140,1.0,0.8161764705882353
9,138,1.0,0.7622377622377622
9,141,1.0,0.782608695652174
9,136,1.0,0.7122302158273381
9,134,1.0,0.7753623188405797
9,135,1.0,0.7734375
9,136,1.0,0.7253521126760564
9,138,1.0,0.751937984496124
9,131,1.0,0.7310344827586207
9,136,1.0,0.7372262773722628
9,144,1.0,0.8346456692913385
9,148,1.0,0.7681159420289855
9,141,1.0,0.7686567164179104
9,133,1.0,0.8148148148148148
9,141,1.0,0.7364341085271318
9,144,1.0,0.7723577235772358
9,135,1.0,0.7533333333333333
9,143,1.0,0.7536231884057971
9,146,1.0,0.7391304347826086
9,141,1.0,0.8046875
10,143,1.0,0.756578947368421
10,132,1.0,0.7388059701492538
10,127,1.0,0.7846153846153846
10,138,1.0,0.7969924812030075
10,146,1.0,0.781021897810219
10,141,1.0,0.7928571428571428
10,144,1.0,0.8082191780821918
10,143,1.0,0.775
10,138,1.0,0.7795275590551181
10,138,1.0,0.7851851851851852
10,138,1.0,0.7410071942446043
10,140,1.0,0.8175182481751825
10,139,1.0,0.7517241379310344
10,142,1.0,0.7984496124031008
10,146,1.0,0.808695652173913
10,147,1.0,0.753731343283582
10,141,1.0,0.7388059701492538
10,133,1.0,0.75
10,145,1.0,0.7954545454545454
10,139,1.0,0.7913669064748201
10,136,1.0,0.7559055118110236
10,136,1.0,0.8153846153846154
10,136,1.0,0.7375886524822695
10,142,1.0,0.8091603053435115
10,134,1.0,0.7286821705426356
10,136,1.0,0.7637795275590551
10,140,1.0,0.7697841726618705
10,143,1.0,0.7887323943661971
10,142,1.0,0.7938931297709924
10,143,1.0,0.7971014492753623
10,140,1.0,0.7218045112781954
10,140,1.0,0.7567567567567568
10,135,1.0,0.7553956834532374
10,135,1.0,0.7720588235294118
10,141,1.0,0.7638888888888888
10,146,1.0,0.7769230769230769
10,132,1.0,0.7428571428571429
10,130,1.0,0.7226277372262774
10,139,1.0,0.7878787878787878
10,145,1.0,0.8028169014084507
10,138,1.0,0.7534246575342466
10,132,1.0,0.75
10,135,1.0,0.732824427480916
10,144,1.0,0.8028169014084507
10,149,1.0,0.7375886524822695
10,148,1.0,0.7910447761194029
10,135,1.0,0.7785714285714286
10,138,1.0,0.7518248175182481
10,147,1.0,0.8333333333333334
10,143,1.0,0.7058823529411765
10,137,1.0,0.7591240875912408
10,139,1.0,0.7463768115942029
10,149,1.0,0.7819548872180451
10,143,1.0,0.8362068965517241
10,135,1.0,0.7851851851851852
10,131,1.0,0.7463768115942029
10,129,1.0,0.7407407407407407
10,143,1.0,0.825503355704698
10,139,1.0,0.7746478873239436
10,145,1.0,0.8359375
10,129,1.0,0.7622377622377622
10,139,1.0,0.762589928057554
10,129,1.0,0.736
10,143,1.0,0.8231292517006803
10,135,1.0,0.7894736842105263
10,133,1.0,0.752
10,133,1.0,0.8115942028985508
10,135,1.0,0.7708333333333334
10,142,1.0,0.7734375
10,144,1.0,0.7808219178082192
10,142,1.0,0.8053691275167785
10,137,1.0,0.7762237762237763
10,140,1.0,0.7591240875912408
10,148,1.0,0.8244274809160306
10,141,1.0,0.7346938775510204
10,138,1.0,0.792
10,136,1.0,0.7819548872180451
10,133,1.0,0.7404580152671756
10,145,1.0,0.7943262411347518
10,138,1.0,0.7346938775510204
10,129,1.0,0.7037037037037037
10,135,1.0,0.72
10,132,1.0,0.6788321167883211
10,139,1.0,0.7898550724637681
10,136,1.0,0.7878787878787878
10,138,1.0,0.7555555555555555
10,131,1.0,0.8372093023255814
10,140,1.0,0.7867647058823529
10,142,1.0,0.7692307692307693
10,130,1.0,0.7591240875912408
10,142,1.0,0.7769230769230769
10,136,0.998220640569395,0.7795275590551181
10,142,1.0,0.7361111111111112
10,143,1.0,0.7338129496402878
10,131,1.0,0.7552447552447552
10,135,1.0,0.7659574468085106
10,143,1.0,0.777027027027027
10,141,1.0,0.75
10,136,1.0,0.7377049180327869
10,145,1.0,0.8
10,130,1.0,0.75177304964539
10,128,1.0,0.6992481203007519
10,140,1.0,0.7816901408450704
10,134,1.0,0.7674418604651163
10,133,1.0,0.7777777777777778
10,135,1.0,0.7647058823529411
10,131,1.0,0.8046875
10,141,1.0,0.7410071942446043
10,132,1.0,0.7464788732394366
10,135,1.0,0.7596899224806202
10,135,1.0,0.7441860465116279
10,145,1.0,0.7480916030534351
10,139,1.0,0.7394366197183099
10,137,1.0,0.8161764705882353
10,140,1.0,0.7923076923076923
10,140,1.0,0.8071428571428572
10,132,1.0,0.7569444444444444
10,148,1.0,0.738562091503268
10,142,1.0,0.8142857142857143
10,140,1.0,0.7346938775510204
10,138,1.0,0.7553956834532374
10,131,1.0,0.8064516129032258
10,132,1.0,0.8396946564885496
10,145,1.0,0.7801418439716312
10,151,1.0,0.8064516129032258
10,140,1.0,0.7338129496402878
10,140,1.0,0.7142857142857143
10,138,1.0,0.7919463087248322
10,150,1.0,0.7293233082706767
10,139,1.0,0.796875
10,135,1.0,0.7878787878787878
10,142,1.0,0.8114754098360656
10,133,1.0,0.7357142857142858
10,136,1.0,0.7697841726618705
10,141,1.0,0.7943262411347518
10,138,1.0,0.7744360902255639
10,128,1.0,0.7692307692307693
10,140,1.0,0.8095238095238095
10,137,1.0,0.7669172932330827
10,144,1.0,0.7253521126760564
10,138,1.0,0.7928571428571428
10,144,1.0,0.8244274809160306
10,135,1.0,0.7348484848484849
10,136,1.0,0.7857142857142857
10,146,1.0,0.7578125
10,142,1.0,0.8057553956834532
10,146,1.0,0.734375
10,141,1.0,0.8106060606060606
10,138,1.0,0.7730496453900709
10,132,1.0,0.7872340425531915
10,141,1.0,0.7404580152671756
10,140,1.0,0.7103448275862069
10,138,1.0,0.7910447761194029
10,145,1.0,0.7878787878787878
10,144,1.0,0.8095238095238095
10,137,1.0,0.7651515151515151
10,138,1.0,0.8248175182481752
10,138,1.0,0.7575757575757576
10,151,1.0,0.849624060150376
10,138,1.0,0.8
10,140,1.0,0.7642276422764228
10,138,1.0,0.7593984962406015
10,131,1.0,0.7384615384615385
10,137,1.0,0.6834532374100719
10,140,1.0,0.7535211267605634
10,132,1.0,0.6842105263157895
10,135,1.0,0.8142857142857143
10,138,1.0,0.7724137931034483
10,144,1.0,0.7674418604651163
10,132,1.0,0.7357142857142858
10,142,1.0,0.75
10,143,1.0,0.7671232876712328
10,148,1.0,0.7467532467532467
10,142,1.0,0.821917808219178
10,143,1.0,0.7829457364341085
10,133,1.0,0.7461538461538462
10,138,1.0,0.7671232876712328
10,136,1.0,0.7872340425531915
10,144,1.0,0.75
10,141,1.0,0.7671232876712328
10,136,1.0,0.8201438848920863
10,137,1.0,0.7094594594594594
10,138,1.0,0.7891156462585034
10,133,1.0,0.7555555555555555
10,143,1.0,0.8148148148148148
10,132,1.0,0.7753623188405797
10,141,1.0,0.7293233082706767
10,144,1.0,0.7697841726618705
10,140,1.0,0.8013698630136986
10,127,1.0,0.782608695652174
10,144,1.0,0.7633587786259542
10,146,1.0,0.8014705882352942
10,137,1.0,0.782608695652174
10,146,1.0,0.7391304347826086
10,144,1.0,0.8
10,138,1.0,0.7372262773722628
10,153,1.0,0.7380952380952381
10,142,1.0,0.722972972972973
10,145,1.0,0.8222222222222222
10,147,1.0,0.7443609022556391
11,138,1.0,0.726027397260274
11,141,1.0,0.8208955223880597
11,135,1.0,0.7375886524822695
11,144,1.0,0.7588652482269503
11,140,1.0,0.7794117647058824
11,131,1.0,0.7569444444444444
11,141,1.0,0.7777777777777778
11,135,1.0,0.7428571428571429
11,135,1.0,0.7910447761194029
11,138,1.0,0.7647058823529411
11,148,1.0,0.8013698630136986
11,140,1.0,0.7906976744186046
11,148,1.0,0.762962962962963
11,137,1.0,0.7391304347826086
11,136,1.0,0.7368421052631579
11,137,1.0,0.8016528925619835
11,143,1.0,0.8181818181818182
11,143,1.0,0.762589928057554
11,132,1.0,0.7272727272727273
11,131,1.0,0.7777777777777778
